,0,1,2
202,2020-02-18T00:12:11.000Z,1229559195936022528,@BeanBag1700 @BernieSanders Better chance of beating trump.  That is my only measuring stick. We’ll lose all but blue states. We’ll lose house &amp; senate seats.  The inundation of anti socialism ads will be earth shattering &amp; many of those will use Bernie’s own words. Nothing against him but I want to win.
203,2020-02-17T23:06:24.000Z,1229542643362942976,"Sea Levels Rise Venice Italy Fights to Stay Above the Waterline Many Cities Fight to Stay Above the Waterline as Other Sea Level Cities Should and Embrace The Seas Inundation and Design Accordingly for the Inevitable is a better use of funds and resources
https://t.co/pZoJpSQLG4"
204,2020-02-17T22:59:02.000Z,1229540787421163522,"Harrow Dr. where the edge of the inundation lies. The Pearl crested at 36.7 feet earlier today, lower than the 38 feet that was previously feared. The significance of that can't be overstated- many homes near this spot were likely spared flooding as a result. https://t.co/goM8f2065Z"
205,2020-02-17T21:38:01.000Z,1229520398343135234,"#COP25: youth ‘leadership’ contrasts with government inaction, says UN chief https://t.co/LTpkVRIYMD
Every actions die when crash to people https://t.co/GGbVH8zr5K"
206,2020-02-17T19:56:14.000Z,1229494786677190658,"If Steve had one sin, it was #greed. He could not have a sufficiency; he must have an inundation. One diamond was not enough, he must have a hundred. A million dollars was not enough; he must have a billion.

One woman was not enough. He must have the one he was stalking.
#vss365"
207,2020-02-17T18:02:53.000Z,1229466258715947008,"#flood levels @ #hamptoncourt #station #platform mid morning today.
This, the site proposed for comprehensive redevelopment, c/w underground car-parking, where a trigger-point for water inundation will see it closed.
Guess it'd be closed today then!
#molesey #climatechange #esher https://t.co/oO9vokuNJV"
208,2020-02-17T17:55:03.000Z,1229464287833403392,"Vicksburg District Water Management Branch gage team members have been taking measurements on the Pearl River over the weekend as the #2020floodfight continues. To see an inundation map of areas affected by Pearl River flooding, click here: https://t.co/nLWfJGYxSE. https://t.co/R0Cq8yXQCL"
209,2020-02-17T17:11:13.000Z,1229453256201342981,"Afterwards of this inundation, the cause of freedom will rise again. The softsoap will be rejected and the enemies of freedom will plainly be humiliated. And all they will have to say on that day is How can you do this to us?"
210,2020-02-17T17:08:32.000Z,1229452582004850689,"Flood down slightly at Avon Meadows viewing screen reached without welly inundation.200 bhgs on flood female stonechat near scrape possibly a new arrival, cettis at least 4 water rail calling 2 cormorant male tufted 14 fieldfare 3 raven over buzzard 6 reed buntings in song linnet https://t.co/H7a3pjLFfF"
211,2020-02-17T16:13:51.000Z,1229438821030408197,"@DSGovernment @IAOkowa @YemieFash @akaebube @abangdove @OfficialPDPNig @toluolisa Unapproved developments on natural waterways/courses or channels, inhibits the free flow of water, especially during the raining season. Hence, contributing to flash floods in some areas and inundation in some others."
212,2020-02-17T13:45:29.000Z,1229401481448652800,@kinsellawarren Seeing as it seems more fatal to the old and infimed you are creating the perfect storm for a mass panic and total inundation of our hospitals. Hopefully it isn't as serious as Twitter suggests but the whole file has been treated like grade schoolers are in charge. Amateur hour.
213,2020-02-17T13:04:47.000Z,1229391240606703616,Final Fantasy XIV - Eden's Gate: Inundation (Savage) (First Clear) (DNC ... https://t.co/Fx6g6GrZzi via @YouTube
214,2020-02-17T12:45:09.000Z,1229386300538658816,Successful #inundation of #polder Noordwaard tames the river #rhine - #floodprotection #watermanagement https://t.co/cAgVnxPiCF
215,2020-02-17T10:35:14.000Z,1229353607201341440,"List①

Disaster-related
Disaster,damage,earthquake,tsunami,
typhoon,flood,inundation,
submergence,drowning,fire,flaming,
burning,completely destroyed,
partially destroyed,above-flood,
under-flood flooding

It’s long, so it continues to the
next tweet."
216,2020-02-17T10:10:34.000Z,1229347399547707393,"Same view of the river Wye in flood as last tweet yesterday. Much the same but the swans having a great time! As previous, the green prominence along the bottom of the image is the remains of the old railway line embankment which protects our house from inundation. https://t.co/255pqGZJap"
217,2020-02-17T09:24:10.000Z,1229335720101281792,"No.10 snubbing of the BBC continues afoot-

The R4 Today Programme, 8.10 Interview slot, covering the current disastrous flooding inundation, invited #environment Secretary George Eustace &amp; Agency Ceo Sir James Bevan to contribute.

The latter turned up.  The former declined,"
218,2020-02-17T08:39:24.000Z,1229324454397956096,"At the catchment scale, benefits can accrue in the same locations as costs (eg biodiversity gains on flooded land) but also in different locations (eg d/s flood reduction due to floodplain inundation). Thus those who benefit may not always be the same as those who bear the costs."
219,2020-02-17T05:26:02.000Z,1229275791202148352,"@clutter_bug49 @bryanbehar That is totally different.  That is dark money groups, which we know are being used by Trump and Russia to help Bernie.  The inundation with different articles is a little much.  I stand by my original statement.  Weak candidates can't win, because they are weak."
220,2020-02-17T03:51:35.000Z,1229252025357086721,"@ryanstephens The inundation of distractions can often put a  ceiling on how we live our life &amp; what we want it to stand for. 

When we aren’t able to dream big and have the wonder &amp; excitment of a child, it’s been a good indicator for me that I need to re-evaluate."
221,2020-02-17T03:44:45.000Z,1229250303708536832,"Nice scoop. Valuations on these partnerships must be fluctuating all over the place, as the range of possible JKM/TTF spot prices over the next 20 years has widened considerably. Qataris have to be worried about more downside risk given the inundation of potential new LNG supply. https://t.co/bmPKLqdwlO"
222,2020-02-17T01:54:24.000Z,1229222532701675525,"@alexbirtwisle @BBCNews @BBCWales @itvnews Any severe inundation in your area?
Very windy here in mid Cheshire. Final straw my immersion heater has ceased to work + no heating since last March. Would quibble with new ad for Brit Gas. Def Trades description issue. Had Home serve for decades."
223,2020-02-17T00:27:26.000Z,1229200646718607360,It looks like the current predicted inundation area (yellow-red) will not impact the Grand Gulf #nuclear plant (circled in red). #Mississippi https://t.co/uinPn5zytZ
224,2020-02-16T23:58:47.000Z,1229193438207336448,@blackspn The the salt wedge is an interesting &amp; powerful phenomenon. Yet there is still a enough salt in the water that only certain plants are tolerant of life on the water’s edge. For example spartina alterna flora tolerates inundation twice a day while spartina patens cannot.
225,2020-02-16T23:33:33.000Z,1229187086395166720,"Officials: Mississippi Flooding Remains 'Precarious,' And Can 'Turn At Any Moment': Flooding is rippling across parts of the state capital of Jackson. Officials say that with more rain expected, the inundation could worsen. Thousands of residents have… https://t.co/Kjmjxi4GUZ https://t.co/PN0yqO4UK1"
226,2020-02-16T22:08:00.000Z,1229165556982517760,"@nullrave @KEEMSTAR Thanks, you're right, and I actually had an inundation of spam accounts recently due to a mistake I made in my contact email."
227,2020-02-16T20:00:37.000Z,1229133499430580224,"@MonmouthshireCC Can I just say on behalf of everyone @Mon_Housing what a great job everyone at @MonmouthshireCC have done today. You cannot be all things to all people but with a massive inundation everyone so far as we know, is safe. Now let's clean up. @PaulMatthews67 @PeterFox61"
228,2020-02-16T19:09:41.000Z,1229120681557798918,"@LincsLive @eltonofficial So do we all need a blue plaque now to be worthy of saving from inundation? 
Asking for a famous friend"
229,2020-02-16T18:47:18.000Z,1229115049379278848,"Flooding is rippling across parts of the state capital of Jackson. Officials say that with more rain expected, the inundation could worsen. Thousands of residents have already been affected. https://t.co/Jnczy3F5LT #USRC https://t.co/nIapqcw7AU"
230,2020-02-16T18:09:32.000Z,1229105546650963973,"""The Inundation of the Biesbosch in 1421"" (1856) 

🖌️Lawrence Alma-Tadema🇬🇧

Legend has it that after the flood of 1421 in the Netherlands, a baby and a cat were found floating in a cradle. The cat was hopping from side to side to prevent it from capsizing. https://t.co/yNg4Ab15oN"
231,2020-02-16T17:44:42.000Z,1229099297964060672,Obstinacy of a morally debased ruler abrades and abates freedom of his people and invites impending inundation of vices. He must be vanquished or we all will share a morsel in our nation's cessation.
232,2020-02-16T15:20:10.000Z,1229062923349184517,@seekjobs with the inundation of resumes a lot of companies find themselves in saying they care is a fallacy just like we desensitize ourselves to things through viewing them repeatedly
233,2020-02-16T15:19:49.000Z,1229062835021348864,with the inundation of resumes a lot of companies find themselves in saying they care is a fallacy just like we desensitize ourselves to things through viewing them repeatedly https://t.co/olOcx4sGFI
234,2020-02-16T15:15:03.000Z,1229061634099949568,"Such is the inundation of rain, the pub has apparently been forced to shut. There is a palpable sense of outrage in the locale."
235,2020-02-16T12:51:43.000Z,1229025563005812736,@HartCouncil do have some sand bags so if you're house is in danger of inundation you can call our out of hours number #flooding #floodwarnings https://t.co/96PEvCg5cw
236,2020-02-16T12:26:44.000Z,1229019279372247040,"@Andy22edwards @TheTigerRoss @cardiffcouncil In theory maybe but look at the tidal ranges in that screenshot. The greatest range was yesterday morning and low tide did not coincide with the times of the greatest inundation last night.

Inconvenient eh?

But hey, let's just blame the harbourmaster."
237,2020-02-16T10:33:14.000Z,1228990712651354117,"When we posted our Inundation Street 360 video in December, our total views on our YouTube channel were 12k.

It now has over 10k views on its own!

https://t.co/RllfDLw0x6"
238,2020-02-16T09:18:19.000Z,1228971859615666176,"Bora dæ. Gobitho pawb yn saff.
Good morning. Hopefully everyone's safe.

Gair y dydd. Word of the day.
Miwn mwy nac un ffordd. In more than one way.

Ryferthwy = The tempest, the force of the storm, deluge, inundation.

😐"
239,2020-02-16T04:03:56.000Z,1228892741989330944,Aboriginal Memories of Inundation of the Australian Coast Dating from More than 7000 Years Ago https://t.co/fPJz0eG4tQ
240,2020-02-15T23:58:02.000Z,1228830862445359104,"We continue to monitor conditions in the Jackson, MS, area impacted by Pearl River flooding. Pictured is Chief of Water Management Drew Smith measuring water elevations on West Street today. Check out our online inundation mapping viewer: https://t.co/SJqgOYUxB4. #2020floodfight https://t.co/tXfbWp5nwN"
241,2020-02-15T23:35:51.000Z,1228825278589198338,"First up:
Diego Arcas, NOAA Center for Tsunami Research on “New Directions in Modelling Tsunami Sources and Inundation of Vulnerable Coastlines.” https://t.co/aEb3fDiBRb"
242,2020-02-15T23:22:02.000Z,1228821801599266817,"@SBSNews Not for profit organizations are the greatest scam going, red tape is code for bigger paychecks and office spaces before actually handing anything over. Haven't noticed the inundation of these businesses in the last 15yrs? Legal scammers."
243,2020-02-15T20:19:47.000Z,1228775938483261441,"@BarrhavenW https://t.co/Rvee6w9cJs DDT
Dr. Morton S. Biskind:
“Central nervous system diseases (CNS) such as polio are actually physiological and symptomatic manifestations of ongoing government- and industry-sponsored inundation of the world’s populace with central nervous system poisons.” https://t.co/PSTDV8878h"
244,2020-02-15T18:38:25.000Z,1228750425194582016,"Today’s an ideal day to do tax preparations, if ever there was such a day. #inundation"
245,2020-02-15T18:25:32.000Z,1228747183853228032,"State policy: adapt existing environment and prevent new risks?
Inundation map of Olympia WA #AAASmtg https://t.co/Hxg1mmgoEN"
246,2020-02-15T18:19:25.000Z,1228745645722341378,@KenMonkman @jan_linsley really feel for people on the Calder. I have friends there. Just scary waiting for inundation. https://t.co/6XXJxffhnl
247,2020-02-15T18:00:43.000Z,1228740937788088320,"“Coastal floods and inundation are projected to produce some of the primary social impacts of climate change, imposing significant costs on communities around the world,” #Cambioclimatico #ClimateChange #CarbonoNeutro #CarbonNeutral #Sostenibilidad https://t.co/aZ7rD0pSoP"
248,2020-02-15T17:53:33.000Z,1228739136397414400,"@DrTimLach @billmckibben You're sidestepping my points. Nuclear is a fantasy. Good luck with the inundation, the too-hot rivers, the storm-wrecked grid, the insoluble problem of nuclear waste disposal. Little Fukushimas all over the globe."
249,2020-02-15T17:44:21.000Z,1228736822508810240,@Laurie_Garrett My takeaway from all these dead in the streets videos isn’t that #COVID19 is especially deadly but that health care services are so overwhelmed by sheer numbers that people needing treatment are choosing to forgo it. Inundation of hospitals is the most damaging aspect of #COVID19
250,2020-02-15T17:05:13.000Z,1228726971733086212,"The pace of sea level rise accelerated at nearly all measurement stations along the US coastline in 2019, with scientists warning some of the bleakest scenarios for inundation and flooding are steadily becoming more likely. 

https://t.co/MSatK9NWBK https://t.co/VjupOjfYHY"
251,2020-02-15T16:59:11.000Z,1228725453738913793,@cncx It’s really next-level inundation this year. Count your blessings.
252,2020-02-15T14:57:58.000Z,1228694949216083968,Was expecting to find a large lake at Kersal Wetlands today but no - quite a bit of erosion and other signs of the inundation. 26 pied wagtails enjoying it @KersalDale @SalfordVRangers @SalfordWildlife https://t.co/UuSbOVBHU3
253,2020-02-15T12:43:58.000Z,1228661226361806849,@mentalmal1 @sueytonius @91996340e81d45a @TonyBaduy @RoyPentland @horrdorr @SylviaD32911201 @PeterJrgen12 @Plasticdoe @PolAnimalAus @MedBennett @TinFoilAwards @fcmfcs2019 @glaser_holly @swcrisis @dianeclectica @AOECOIN @dan613 @HMS_Indomitable @erlhel @MonkeyMyBack @AtomsksSanakan @JWildhardt @caerbannog666 @5_cambridge @tracemetalclean @ATomalty @toddynd @AndrewFleische7 @PeterDClack @VWatcher56 @insulrpeninsula @thinks_about_it @Zane1968 @GillesnFio @flyonthewall182 @d_e_mol @RushhourP @HardFastAndFree @3GHtweets @RetributiaNorb @SA_TEXROD @waitwha35825253 @Kenneth72712993 @NikolovScience @chrismothman1 @LynnRahn1 @jch_of @trippfunderburk @DavidMo66984563 The climate won’t be that difficult but there will be a real estate problem eg West Antarctic Peninsula will be habitable but with lots of coastal inundation! Donald offering to buy Greenland is a clue! https://t.co/jo58hRH4JU
254,2020-02-15T09:14:29.000Z,1228608508154781697,"""Of all forms of flooding, an inundation on the coast has long been seen as the most dangerous"" BBC News - Coastal floods warning in UK as sea levels rise https://t.co/9Tn6P7L6zf"
255,2020-02-15T09:03:12.000Z,1228605669525225472,After the intense rainfall and sea inundation here's Manly creek at Queenscliff beach. So much sand moved. https://t.co/CPBLBblhKt
256,2020-02-15T08:49:26.000Z,1228602205948796928,Many of the Egyptian deities were associated with one or more of the celestial bodies. Isis was linked with the star Sirius since its annual appearance over the horizon coincided with the life-giving inundation of the Nile.
257,2020-02-15T08:29:21.000Z,1228597149249699840,Many of the Egyptian deities were associated with one or more of the celestial bodies. Isis was linked with the star Sirius since its annual appearance over the horizon coincided with the life-giving inundation of the Nile.
258,2020-02-15T08:20:28.000Z,1228594913861718017,"@JKato3333 Higher storm surges expected as a climate change impact.  Has inundation of that extent happened at Narrabeen before?4,000 evacuations? Also wasn’t Warriewood also affected?"
259,2020-02-15T08:08:19.000Z,1228591856235229184,"Time For Anneau d’Or to Strike Gold

The Turf has no other odyssey quite like the one that ends at Churchill Downs. Where the Epsom original becomes ever less diverse, thanks to an inundation of two-bit speed in the European gene pool, the Kentucky Derby remains a faithful i…"
260,2020-02-15T07:55:24.000Z,1228588607713054720,"Bond 2: 

To protect Ys from inundation, a dike was built with a gate that was opened for ships during low tide. Gradlon wore the silver key to the gate around his neck at all times. He was considered a pious man, while his daughter Dahut (affectionately nicknamed Ahez in this+"
261,2020-02-15T06:38:48.000Z,1228569328242634753,"@davidmweissman @GOPLeader 100% true.A man who knows a mutual friend said, all liberals should be lined up and shot by the army.”So this brainwashing rhetoric is a proxy cult. It’s done by mass digital media propaganda and churches. It’s 24/7 inundation of exaggerated lies. Time for deprogramming please."
262,2020-02-14T22:29:09.000Z,1228446104028512257,"@seaprod100 yes, very true Siegfried, my local Council has declared a climate emergency, now we are 140Ks inland so no worries about coastal inundation, State govts should take the lead and force councils to act imo"
263,2020-02-14T22:27:26.000Z,1228445674448080901,"#StormDennis Tide present is at neaps so there is a low risk of inundation/coastal flooding. With high seas there is a risk of rogue waves &amp; overtopping of walls. Stay away from the coast during this event/do not put yourself or the emergency services at risk, Stay high/stay dry. https://t.co/hV6yZiaMnN"
264,2020-02-14T22:01:54.000Z,1228439246702288896,"Fri Feb 14 2020

🔴Lakeshore Flood Warning🔴

LAKESHORE FLOOD WARNING REMAINS IN EFFECT FROM 1am TO 7pm SATURDAY

Significant erosion of beaches and dunes is expected. Inundation of low-lying areas along the lakeshore, in river mouths and road closures are possible."
265,2020-02-14T21:43:26.000Z,1228434601829453830,"As a researcher who studies patient and caregiver experience, I fully appreciate the need for experience/satisfaction surveys. However... the inundation has got to stop."
266,2020-02-14T21:01:21.000Z,1228424011140489216,"@dmtrubman @bensh__ @peltidelphia The only reason this is forgivable at Conshohocken is that the station area has to be resilient against repeated inundation by floods 10 feet above the top of the rail.  Parking podiums are a brute-force-and-ignorance way of solving that problem, but they're effective."
267,2020-02-14T20:43:50.000Z,1228419599999389696,"Again, this is the best resource available for residents and businesses in Hinds, Rankin, and Madison counties, showing likely inundation at 38 feet. 
Interactive map: https://t.co/uAtZn8WvuP
#PearlRiverFlood"
268,2020-02-14T20:43:06.000Z,1228419414564859905,So I started my annual inundation of Sam's inbox with stupid valentines https://t.co/8kEoXmHYB5
269,2020-02-14T19:03:55.000Z,1228394457994686465,Valuable @americanrivers recon of a future floodplain reconnection site along the San Joaquin River. With luck and critical support from partners like @FlowWestCA @River_Partners levees notched this year or next opening up 120 ac of floodplain habitat to more regular inundation https://t.co/pKeWPNx1lL
270,2020-02-14T18:57:53.000Z,1228392935957417984,"Included in the graphics is a press release of the sandbag locations. Also, the inundation maps predicted at 38 feet. #RankinReady #PearlRiverFlood https://t.co/3iaH7ubbG5"
271,2020-02-14T16:50:55.000Z,1228360986697990145,Recall Rep. Kristi Noem repeatedly voted against disaster aid after Hurricane Sandy and other climate related catastrophes but she doesn’t respect self-reliance because she’s wedded to moral hazard. https://t.co/9pKeLBvAPT #sdwx #sdleg #southdakota https://t.co/cUgv4FaymL
272,2020-02-14T16:12:09.000Z,1228351228926742528,@DSzymborski This also the official beginning of your inundation of what has to be your favorite 3-word question.
273,2020-02-14T14:14:58.000Z,1228321739223879680,"Dear @Chase Please Please STOP flooding online bank with fourteen million ads and messages ...I just tried to look at my account and do two simple things only to have the site stop working because of inundation of dozens of ""helpful"" boxes and offers and UGH make a simple version"
274,2020-02-14T13:57:36.000Z,1228317369182883841,"Important reading for us in Sussex as we consider the impact of the massive sea-breach at #Climping, inundation of farmland, bit impact on livelihoods and of course heritage. #ClimateHeritage #LaMancheland like #Doggerland is growing. https://t.co/RUDLJgRPSA"
275,2020-02-14T13:52:56.000Z,1228316195616624640,"Fintwit, despite being home to countless Buffett fans, is the anti-Omaha. 

A constant inundation of noise and other people’s opinions."
276,2020-02-14T13:49:57.000Z,1228315442252398592,MO basin bracin' for Spring inundation https://t.co/9pKeLBvAPT #sdwx #sdfloods #sdleg #southdakota https://t.co/e7zXvEkuHh
277,2020-02-14T13:10:07.000Z,1228305418100903936,"The loss of coastal plant communities isn't just a blow for biodiversity... it's a blow for defence against sea level rise and storm-driven sea inundation 🌊🌻🌷🌼🏙️

https://t.co/KeqdyZMMRE"
278,2020-02-14T13:08:29.000Z,1228305006736158720,"@Fisher_Download @chocolatehound Detransition requires zero dollars as it's the cessation of fake hormone inundation tho...Original tweet is just stupid. 

Do you have a link to troon scammer story? Would love to read"
279,2020-02-14T12:30:21.000Z,1228295413087657984,"#COP25: youth ‘leadership’ contrasts with government inaction, says UN chief https://t.co/mTAZheoJNh
Every actions die when crash to people https://t.co/JKpTe0QwQU"
280,2020-02-14T11:55:30.000Z,1228286641040764931,"#COP25: youth ‘leadership’ contrasts with government inaction, says UN chief https://t.co/LTpkVRIYMD
Every actions die when crash to people https://t.co/GGbVH8zr5K"
281,2020-02-14T11:10:44.000Z,1228275377539362817,"Scientists drilling into the Thwaites glacier in West Antarctica discovered warm water dangerously melting the glacier from below. The massive glacier, already responsible for 4% of global sea-level rise, threatens more rapid inundation in the future. https://t.co/ya80Mw2hAm"
282,2020-02-14T09:56:51.000Z,1228256782306422784,"@Niall_Boylan Most ""anti-vax"" are not against all vaccination.
What is questionable is the inundation of vaccinations on tiny baby that are highly unlikely to be exposed to that vast medley of diseases at su h a young age."
283,2020-02-14T08:23:31.000Z,1228233294111596545,"I am researching on a topic now and my search query had to include ""success.""

The top search that I found made me quickly realize how we might have been long decieved and consumed with the crave for ""list"" and inundation with such."
284,2020-02-14T05:51:50.000Z,1228195120152842242,"@NickBaumann I guess I just seen the inundation of Bloomberg ads as a tax on my attention.

Time and money, man."
285,2020-02-14T03:52:42.000Z,1228165140190679040,@ryanvaughan @Coulter_wx @DaveRobertsWLBT @WLBT There needs to be a bigger push to do these flood inundation maps for all rivers
286,2020-02-14T03:07:13.000Z,1228153693561733123,@NBN_Australia My provider is onto it. Underlying problem is copper wire in my street is rotten. Too many years in clay soil &amp; subject to inundation when it rains. Prior to NBN Telstra was in street frequently changing pairs. Using old wires from node to property was a very bad idea! Need FTTP.
287,2020-02-14T00:52:21.000Z,1228119755875160064,"Want to know more about impact-based early warning systems for coastal inundation and some of the challenges that come with developing these systems in the Pacific? Check out my interview with @RNZPacific - https://t.co/zyTqOqIirL

#GEMDiv #DCRP @spc_live @spc_cps"
288,2020-02-13T22:58:46.000Z,1228091169931964416,The Pearl River is expected to hit major flood stage next week with a peak crest on Saturday the 22nd at 19'. This will cause water inundation of a few subdivisions east of Military Road in/around Slidell. More here&gt; https://t.co/FweWWv8FXl #lawx @FOX8NOLA https://t.co/mPVDmkmaMa
289,2020-02-13T20:33:30.000Z,1228054611765841920,@andrewwoodward The #bellinger river seems to have eaten our bridge. Look forward to seeing how it comes back after the inundation.
290,2020-02-13T18:46:28.000Z,1228027674918105091,"The Pearl River at Jackson is predicted to crest at 38 feet by Sunday. This height would be the third-highest on record. In the link below, we've provided a link to a flood inundation map so residents can see if the floodwaters may impact them.
https://t.co/bBLUyLOomd https://t.co/NiXgdWwEBV"
291,2020-02-13T17:53:01.000Z,1228014227681632257,"@Mathew94379832 @ScottGottliebMD @V2019N Not really but it's more about slowing down the spread to reduce icu inundation, etc."
292,2020-02-13T17:30:33.000Z,1228008570760912902,"They said with years, one
grows despondent
as though apathy
is inevitable in the age
of inundation.

I build my #empire on broken glass
waiting for the pin to drop
the seeds to grow
the care to seep
through 
the veins of the living
restoring resiliency
the buoyant breed

#vss365"
293,2020-02-13T17:03:26.000Z,1228001748582830080,#Vicksburg #District announces launch of online #Inundation #Mapping #Viewer - https://t.co/6MLvbJMD9p #Agenparl #AgenparlEnglish #Difesa #ScienzaETecnologia #SocialNetwork
294,2020-02-13T16:54:43.000Z,1227999554676674561,"@PBrennanENQ I mean an inundation of the same question on twitter dot com will do that to a man. Of course, so long as you send me a link to that article when it hits the press!"
295,2020-02-13T16:53:07.000Z,1227999149569736705,"Scientists drilling into the Thwaites glacier in West Antarctica discovered warm water dangerously melting the glacier from below. The massive glacier, already responsible for 4% of global sea-level rise, threatens more rapid inundation in the future. https://t.co/pA8yOs0uAV"
296,2020-02-13T16:26:03.000Z,1227992341459406848,"📷 gunnr-lp: The Inundation of The Biesbosch in 1421 [1856] Artist: Sir Lawrence Alma-Tadema During the night of 18-19 November 1421, a massive storm surge near the North Sea coast caused a number of coastal dykes to break in the Grote... https://t.co/hLKqrUEgQA"
297,2020-02-13T15:17:48.000Z,1227975162835931136,"Its great that @LakesClennon are helping to prevent a major link road in Paignton - Dartmouth Road from Flooding. it was about 1ft away from inundation today - make a note @Torbay_Council  the lakes could hold a lot more water to prevent future flooding..
https://t.co/zXJiRzzKEQ https://t.co/vcY8cS71Zp"
298,2020-02-13T15:06:03.000Z,1227972209316126721,"@MrsRabbitResist Understood. Not to sound like I’m going down the ‘rabbit hole’ (humor), I think they count on it. There’s so much inundation of abusive power that should’ve derailed a normal candidate. Look what happened to Al Franken from a picture from 15 years ago. Take heart."
299,2020-02-13T11:42:25.000Z,1227920963297214469,"#Inundation Exposure Assessment for Majuro #Atoll, Republic of the Marshall Islands Using A High-Accuracy Digital Elevation Model
by Dean Gesch, Monica Palaseanu-Lovejoy et al.
👉https://t.co/rOCra6XUx8
#remotesensing
#DEM
#flood
#coast https://t.co/D2DHWlrW47"
300,2020-02-13T07:36:24.000Z,1227859047677714432,"@ChangKelong @logarithmic_h There's a not implausible theory that today's Black Sea was created about 8000 years ago by a sudden inundation of sea water from the Mediterranean. If so, that might be the origin of the stories of, say, Noah's Flood or Atlantis."
301,2020-02-13T03:40:38.000Z,1227799716143955969,"Remembering the Indonesia tsunami in December of 2004:

devastation, desolation, desiccation, trepidation, dehydration, consternation, conflagration, inundation, saturation, degradation, mortification, supplication, deterioration, liquidation,

civilization restoration...?"
302,2020-02-13T00:41:21.000Z,1227754596363202560,@KitRuppell @med1cinewoman Ready for 3/5!! Inundation day. We are going to science the crap out of this!!
303,2020-02-13T00:30:24.000Z,1227751844761370628,"Warra is rarely in the news, but the Western Down's town dodged inundation last night, after flood waters peaked at a level below what was feared.

Attention is now turning downstream to Chinchilla. @abcbrisbane @ABCRural https://t.co/5EARbiiBeg"
304,2020-02-12T22:35:06.000Z,1227722826418937857,The  Vicksburg District announced that an online viewer for inundation mapping will launch Feb. 12. Learn more: https://t.co/kJ7Lm8DBRU https://t.co/n2vUxTp2vN
305,2020-02-12T19:16:08.000Z,1227672753479671808,Okay @Groupon please stop with the inundation of emails. You’ve sent me one every two hours today and have been bombarding my inbox all week. Thanks 😊 🙏
306,2020-02-12T17:40:51.000Z,1227648777441271809,"@SpiketailedDino A lot of Britain is at or near sea level so inundation during stormy weather is extremely possible, acutely so for coastal areas."
307,2020-02-12T16:11:07.000Z,1227626195484676097,@DrJaimeFriedman @doritmi @Facebook Ready for vax day-3/5. Inundation!
308,2020-02-12T15:56:15.000Z,1227622452794183685,"A recently published study emphasizes the role climate change will play in accelerating Louisiana's already rapid land loss. 
The inundation of wetlands by relative sea level rise will be a major factor &amp; coastal projects will need to account for that.
https://t.co/t5Ecb2EV64"
309,2020-02-12T14:52:50.000Z,1227606495220551680,"#RSinterestingpaper
Classifying Inundation in a #TropicalWetlands Complex with #GNSS-R
by Nereida Rodriguez-Alvarez, Erika Podest , et al.
👉https://t.co/meOzcrODIV
#remotesensing https://t.co/bjSAPB9xm9"
310,2020-02-12T12:19:44.000Z,1227567965484277764,Eden: Inundation for the third time last night. Perfect run. Figured out how to differentiate if Leviathan's Undersea Quake targets the sides or the middle for destruction (it's pretty obvious to be honest). Also did Eden: Resurrection on stream (testing) which was perfect too.
311,2020-02-12T09:09:58.000Z,1227520207624630277,There's a LOT of rain being dumped between #Brisbane and #Byron. I had thoughts a week or so ago that this weather pattern could turn into an inundation event. We are a land of extremes. Now we have a cyclone that is expected to bring torrential rain in coming days.
312,2020-02-12T05:17:11.000Z,1227461626401607684,"@quake_science Wow, that was right on the money there Pat! We are having an ASCE Tsunami Loads and Effects subcommittee meeting where we (California) just passed the subcommittee vote to include our high res CA inundation model into ASCE 7-22! https://t.co/3sGOYtRPOt"
313,2020-02-12T04:12:47.000Z,1227445421204758529,"Flood alleviation might be working on #RiverAire.
But it’s NOT working along #RSPB #Dearne where there are wet grassland areas reliant on winter flooding.
After inundation the water is being released back into the river far too quickly.
@RSPB_OldMoor 
@tykebirder 
@Barnsleybsg https://t.co/AN5WWeluuR"
314,2020-02-12T03:42:26.000Z,1227437782894882816,"@leo_cadle @Descarts11 @MarkDoyle00 @simonahac @NCESummit2020 If? The floods around Sydney were exacerbated by the king tides over several days. 
You can see the areas that will get increasingly common inundation as the sea rises and storm events become more fierce.
Just have a look where they were last week."
315,2020-02-12T02:17:48.000Z,1227416481350266881,Whiter than the inundation of another lends content And yet behold! O that same wayward girl is on it.
316,2020-02-12T02:15:22.000Z,1227415870177046528,"Even if I could, the inundation of lies, cruelty, pettiness, and lawlessness obliterated it. https://t.co/iJkZbIzGuZ"
317,2020-02-12T02:02:56.000Z,1227412741230616581,"The story in dozens of locations facing permanent inundation. Poor island communities in the Pacific &amp; Indian are being permanently evacuated. We sit idly by. #ClimateActionNow 
”Rising seas overwhelm the Bay Area. Time running out for California“ LA Times https://t.co/F2C6WyiUoe"
318,2020-02-12T00:06:46.000Z,1227383509133582336,"@wydmindfeersart Yeah, thanks, I'm taking a break from constant inundation. Hope you feel better soon!"
319,2020-02-11T23:06:57.000Z,1227368455713640448,https://t.co/Zf4qSn5tis Coastal floods and inundation are projected to produce some of the primary social impacts of climate change #arpchan #ClimateCrisis #ClimateChange #floods
320,2020-02-11T22:52:23.000Z,1227364786578452480,Until you have to deal with the absolute inundation of flies https://t.co/25fnqTDlc4
